0,9,13,6,0.2463422231376171,14,13,0.252863441593945,8,13,0.2402593530714512,3,23,0.164623380638659,0,31,0.135050071956357,20,13,0.1949654812924564,24,23,0.1362191156076733,24,32,0.06835009032511152,12,34,0.20601177209755406,14,49,0.17547344808554044,16,65,0.13634079421171919,17,33,0.1915457114810124,16,49,0.2113094749947777,17,66,0.18901989259757102,12,5,0.24138092435896397,14,5,0.2871798053383827,10,5,0.13349281018599868,15,5,0.11919538490474224
0,15,13,8,0.030726214172318578,3,17,0.21679626032710075,9,18,0.28721750155091286,12,34,0.2059353879885748,16,48,0.18494998791720718,0,16,0.1461946195922792,0,31,0.00951886177790584,0,47,0.014904357129125856,8,45,0.15895377529523103,18,58,0.18976262770593166,17,80,0.1941053928967449,0,44,0.1316622487101995,0,64,0.1663242006507062,0,84,0.1240901583928462,12,7,0.05638500489294529,13,6,0.006752355344360694,11,8,0.3009961489588022,4,7,0.02549788140458986
0,19,20,9,0.059849949553608894,30,12,0.2626562474761158,34,12,0.18165682686958462,41,27,0.02605939354975817,23,8,0.009637855167966336,26,14,0.21868201286997646,25,28,0.13391923977178521,24,40,0.138875808857847,36,39,0.1785928754688939,41,56,0.1505834006202349,41,72,0.1346705909127195,30,40,0.21270364802330732,26,57,0.24612516886554658,16,72,0.2307225230615586,22,6,0.014547632541507483,20,7,0.06884896638803184,27,0,0.025310555152827874,22,6,0.1993233347311616
1,9,12,7,0.27075331285595894,14,14,0.19452542625367641,8,14,0.18606466241180897,5,24,0.0944645059062168,0,31,0.03814999377937056,20,14,0.14291896112263203,24,24,0.07884331005334388,20,32,0.00658783272956498,12,35,0.14308538346085697,15,51,0.10822375887073576,16,66,0.0647269831970334,17,34,0.12287006614496931,16,51,0.11406689579598606,15,66,0.062401267234236,11,6,0.2639178391546011,13,6,0.3051047809422016,10,6,0.05111268116161227,15,6,0.1650100164115429
1,15,15,9,0.025369585055159405,6,18,0.21757182420697063,12,19,0.23808840103447437,14,35,0.2072802652255632,17,48,0.1966212010011077,0,18,0.17729443806456402,0,35,0.029743210187007207,0,48,0.022541427475516684,11,47,0.16362256425782107,20,63,0.19991428598223138,31,76,0.12045386224781396,0,47,0.15879018283158075,0,66,0.1606336983750225,0,88,0.08087790236459114,15,8,0.0493323601258453,13,26,0.009688506928796414,13,9,0.2560583776794374,7,8,0.03230150049785152
1,19,19,11,0.28632914647459984,29,14,0.26024399045854807,30,13,0.15547441551461816,41,27,0.010192627584956426,24,35,0.010102774889674038,28,16,0.203295124694705,29,30,0.07394335856952239,26,39,0.04372363502625376,35,40,0.16126766896923073,41,56,0.14740510003503005,18,70,0.02631837473018095,30,41,0.20561654132325202,23,57,0.20579412324877921,17,75,0.18675782240461558,18,9,0.05061696469783783,19,9,0.3039543814957142,21,9,0.00626006256788969,23,8,0.3188867485150695
2,9,12,8,0.4749550297856331,15,15,0.37576776929199696,9,15,0.3940664269030094,6,25,0.2580954422010109,1,33,0.1416888891835697,22,15,0.3315516281872988,27,25,0.21416284174483735,30,30,0.03810184041140019,12,36,0.28828861203510314,15,51,0.22804715926758945,21,63,0.21317517798161134,19,36,0.2705404699081555,17,51,0.267864742083475,15,69,0.23908483888953924,11,7,0.4402379132807255,13,7,0.5109710916876793,11,8,0.02771274372935295,17,7,0.40042027086019516
2,15,17,10,0.09529656980885193,7,20,0.22040390130132437,13,21,0.24349733768031,15,37,0.1978471425754833,18,50,0.191128605598351,0,18,0.18970239866757765,0,36,0.03132555147385574,0,47,0.036536179526592605,12,48,0.16512091067852452,20,62,0.18081071846245322,29,77,0.14898281222122023,0,47,0.15865590150497155,0,66,0.14438665692796349,0,81,0.01737953533029213,16,9,0.14326623483066214,15,7,0.006224945918802405,14,10,0.25093253003433347,8,11,0.02025786566082388
2,19,19,11,0.1705419053323567,29,15,0.24849953886587173,28,14,0.1439241471234709,26,30,0.016383327718358487,22,42,0.013526954120607115,29,16,0.22937560046557337,28,31,0.09095287398668006,24,41,0.08730010452563874,30,40,0.13420556078199297,33,55,0.17280702030984685,24,73,0.02190099142899271,30,41,0.187664988625329,25,57,0.19748010660987347,24,76,0.1932770116836764,19,9,0.02832097257487476,20,9,0.1791205711197108,21,9,0.00938646961003542,23,8,0.21614854177460074
3,9,10,8,0.42627682629972696,14,15,0.2741179931908846,8,15,0.2491896776482463,7,25,0.1556473181990441,5,33,0.13009840899030678,20,15,0.2834455035626888,24,25,0.17468057211954147,26,35,0.1329347971623065,10,36,0.17507454432779923,9,51,0.16129437081690412,14,60,0.12172225397080183,18,36,0.17599499900825322,18,52,0.1657255459285807,17,66,0.12692257075104862,9,6,0.29568427707999945,11,7,0.44633067306131124,9,8,0.008901560271624476,14,7,0.34023968782275915
