2,9,12,8,0.4749550297856331,15,15,0.37576776929199696,9,15,0.3940664269030094,6,25,0.2580954422010109,1,33,0.1416888891835697,22,15,0.3315516281872988,27,25,0.21416284174483735,30,30,0.03810184041140019,12,36,0.28828861203510314,15,51,0.22804715926758945,21,63,0.21317517798161134,19,36,0.2705404699081555,17,51,0.267864742083475,15,69,0.23908483888953924,11,7,0.4402379132807255,13,7,0.5109710916876793,11,8,0.02771274372935295,17,7,0.40042027086019516
2,15,17,10,0.09529656980885193,7,20,0.22040390130132437,13,21,0.24349733768031,15,37,0.1978471425754833,18,50,0.191128605598351,0,18,0.18970239866757765,0,36,0.03132555147385574,0,47,0.036536179526592605,12,48,0.16512091067852452,20,62,0.18081071846245322,29,77,0.14898281222122023,0,47,0.15865590150497155,0,66,0.14438665692796349,0,81,0.01737953533029213,16,9,0.14326623483066214,15,7,0.006224945918802405,14,10,0.25093253003433347,8,11,0.02025786566082388
2,19,19,11,0.1705419053323567,29,15,0.24849953886587173,28,14,0.1439241471234709,26,30,0.016383327718358487,22,42,0.013526954120607115,29,16,0.22937560046557337,28,31,0.09095287398668006,24,41,0.08730010452563874,30,40,0.13420556078199297,33,55,0.17280702030984685,24,73,0.02190099142899271,30,41,0.187664988625329,25,57,0.19748010660987347,24,76,0.1932770116836764,19,9,0.02832097257487476,20,9,0.1791205711197108,21,9,0.00938646961003542,23,8,0.21614854177460074
5,9,10,9,0.43245214223861694,14,15,0.31040658988058567,9,15,0.2704004319384694,9,26,0.14323287275328767,8,33,0.12910651008132845,20,15,0.3382256552577019,25,26,0.32199517244589515,18,32,0.20940529204381164,11,37,0.2706252578063868,9,54,0.279641714412719,6,71,0.19323044759585173,20,37,0.27245048410259187,21,53,0.28870822227327153,23,69,0.2672347089719551,9,7,0.3620401360094547,11,7,0.456212792545557,9,8,0.024256686680018902,15,7,0.3541008234024048
5,15,21,7,0.14993240358307958,12,16,0.32032322185114026,18,17,0.3015354033559561,22,32,0.24225867171480786,28,41,0.19815402755193645,5,16,0.2880277985241264,0,27,0.1654974541743286,0,39,0.022299060565273976,17,41,0.20212549781717826,15,58,0.18097817154193763,12,80,0.16991780384341837,9,41,0.18565464431594592,14,58,0.1660587634141848,17,74,0.13376127504670876,20,6,0.1883462374098599,20,5,0.015215042978525162,18,6,0.3056790567934513,12,6,0.01585212659847457
5,19,13,8,0.16987995617091656,23,16,0.2330912845209241,22,15,0.15283963549882174,20,31,0.014633489423431456,17,37,0.015679290547268465,24,18,0.22279442939907312,26,32,0.06896512859384529,20,38,0.021509722355403937,27,43,0.1457768576219678,34,59,0.16899921626463765,11,71,0.011916509101865813,23,43,0.1712789386510849,15,58,0.1818816018057987,10,73,0.18457643390502199,13,7,0.030563084641471505,14,7,0.19319493602961302,14,8,0.009603582904674113,18,8,0.2620896380394697
8,9,8,7,0.43318094685673714,13,14,0.33147767558693886,7,14,0.31301442068070173,6,24,0.2106283319517388,3,33,0.17365219358407558,18,14,0.31696865474805236,23,24,0.3081219036539551,20,35,0.2963137741317041,9,36,0.2762168180779554,12,54,0.296881964080967,12,69,0.23715886576246703,16,36,0.2803253704914823,15,53,0.3293435127707198,25,63,0.23083239720472193,7,5,0.32491066865623,9,5,0.3781041745096445,8,6,0.008426002110354602,13,5,0.34422634448856115
8,15,14,9,0.2222892899881117,6,19,0.21822313574375585,11,19,0.21855552273336798,15,34,0.19090797178068897,18,45,0.18035854802292306,0,19,0.16730323822412174,0,33,0.0347462940189871,0,43,0.021981861573294736,12,44,0.18004937028308632,13,62,0.2055829362507211,0,77,0.155941994056775,5,44,0.16243980221042875,11,62,0.18913659841928165,13,78,0.19911506681819446,12,8,0.2425434038741514,13,7,0.023997358104679734,8,9,0.2291248212568462,7,12,0.008304443443194032
8,19,18,2,0.12359249405562878,28,14,0.24422423564828932,26,14,0.16391556872986257,24,29,0.030081367542152293,21,30,0.030703077936777845,29,15,0.22595238126814365,23,30,0.042667602756409906,23,33,0.02525822227471508,30,40,0.1474820025759982,33,57,0.22826055069526774,38,73,0.14674883886618773,27,40,0.2114162179932464,20,57,0.32231847173534334,19,76,0.25584924273425713,19,0,0.016156437748577446,20,0,0.15799406147561967,22,4,0.007305698469281197,23,2,0.1642812262289226
11,9,8,7,0.2524238070473075,13,13,0.24752847210038453,8,13,0.23568366217659786,7,25,0.18696292569802608,0,35,0.14439086990751093,18,14,0.23185194144025445,24,23,0.19593936705496162,28,32,0.1438575650608982,10,35,0.20561776187969372,13,52,0.19406276402878575,24,64,0.21132931916508824,16,35,0.20000728958984837,15,52,0.23246984410798177,12,69,0.22544050589203835,7,5,0.19441728782840073,9,5,0.27486635046079755,8,6,0.005992153543047607,13,5,0.2563628042116761
11,15,14,10,0.2054393901489675,5,20,0.2196292115841061,12,20,0.23155676643364131,15,35,0.19612634306395194,17,47,0.1717630300554447,0,19,0.16016854747431353,0,36,0.04388092563749524,0,47,0.047591669790563174,12,46,0.17221746258292114,18,61,0.20468078125122702,24,75,0.21640455818851478,0,46,0.15376595935958903,0,64,0.17999500643782085,0,85,0.05417531535647413,13,9,0.22997999330982566,13,8,0.03357692901045084,9,10,0.2159504648298025,8,12,0.007323894998989999
11,19,14,4,0.058919694274663925,24,15,0.24462430365383625,27,14,0.17912311060354114,28,27,0.020248440210707486,16,36,0.008197891060262918,22,17,0.21324868826195598,21,32,0.11145329408464022,17,40,0.04221555910771713,25,41,0.14268908964004368,22,58,0.1227368854888482,25,77,0.1406383077701321,21,42,0.1879978171782568,20,58,0.1484819813776994,27,78,0.1664277359668631,15,0,0.021102402824908495,14,0,0.07949774898588657,15,0,0.025424339983146638,17,4,0.22201447281986475
14,9,11,6,0.40175107261165977,16,13,0.2704611122608185,12,13,0.2343327592825517,12,24,0.02527136408025399,11,28,0.020109061617404222,20,13,0.27350534684956074,23,24,0.2593608731403947,13,27,0.20750823034904897,15,35,0.1857860089512542,12,53,0.18499275347858202,6,69,0.1378607017104514,21,36,0.19996502611320466,25,52,0.18679537963544135,30,66,0.09040854263002984,10,5,0.38638228503987193,13,4,0.3442066633142531,9,7,0.05925564741482958,16,4,0.32386429980397224
14,15,16,9,0.030227822207962163,9,16,0.21660646446980536,16,17,0.21955469565000385,19,30,0.17221298298682086,24,40,0.1620064095768612,0,16,0.17917312256031437,0,28,0.06450787182257045,0,34,0.017573118457221426,15,39,0.16810017017269274,12,57,0.16070896555902436,9,79,0.16668732001562603,8,39,0.14375483824551338,13,55,0.14732273871049983,19,71,0.14752087286069582,16,8,0.05759661947377026,13,27,0.009121197283093352,15,8,0.2271517908666283,9,7,0.041011093417182565
14,19,10,8,0.196501936763525,19,16,0.21301191113889217,20,15,0.13944069831632078,15,30,0.027152222915901802,11,43,0.01428106143430341,18,18,0.19913963926956058,18,32,0.11388924304628745,13,43,0.07580275076907128,17,42,0.14144098447286524,14,60,0.17977857601363212,15,77,0.1858013533637859,18,43,0.18530323776212754,15,60,0.20941875729477033,29,72,0.214698392781429,10,6,0.02509695361368358,11,6,0.22884433245053515,11,8,0.004555522580631077,15,7,0.23857605969533324
17,9,9,0,0.19761825818568468,16,9,0.174014741263818,13,9,0.1457951707270695,13,21,0.007071178453770699,15,5,0.03786631426191889,19,10,0.19643754692515358,25,22,0.11105274916917551,26,32,0.05822187627927633,14,31,0.08606941347170505,15,46,0.03769150214702677,19,65,0.040458985673467396,19,32,0.1268247942753078,19,47,0.11105562296506832,23,66,0.1411471936005455,9,0,0.0670808854047209,10,0,0.162999106105417,7,0,0.010512662818655372,13,0,0.1601061306137126
17,11,10,8,0.005144530849065632,19,21,0.5105296056717634,28,20,0.44831687957048416,36,37,0.11587689086809405,30,49,0.06876001492037176,9,22,0.476436547935009,7,42,0.34556057350710034,5,55,0.2967419395572506,25,54,0.23908846592530608,24,77,0.20148505746601586,24,100,0.21015111629094463,14,54,0.23413979599718004,3,72,0.16950636153342202,0,92,0.1189277813246008,10,6,0.0035451818257570267,10,8,0.004655646218452603,22,7,0.3323401100933552,12,8,0.5937233194708824
17,15,0,0,0.003985439172538463,9,16,0.2584635381354019,15,16,0.2689523985609412,22,27,0.2139772176888073,28,33,0.12291279641704023,0,16,0.19066737252433086,0,27,0.09479755865322659,2,36,0.056312788346986054,17,40,0.19949076133343624,21,56,0.22176337758719455,15,71,0.21581206866540015,9,40,0.1925766571657732,12,57,0.19133726325890166,13,70,0.16747110319556668,16,0,0.006296502819168381,0,0,0.004541073009477259,14,6,0.23090285062789917,8,5,0.09527647588402033
17,19,5,10,0.12834068108350039,15,17,0.23572966502979398,19,16,0.18892004759982228,24,27,0.09254758065799251,20,30,0.005093760788440704,12,19,0.2000335433986038,9,33,0.11126648346544243,6,42,0.08467916870722547,19,42,0.1743170996196568,21,58,0.20487060386221856,33,70,0.04900992721377406,12,43,0.18944250349886715,8,59,0.2277694797667209,6,77,0.2615124146686867,6,9,0.05626939609646797,6,9,0.16684060357511044,6,11,0.018461088999174535,9,9,0.22424517036415637
20,9,10,0,0.012718831654638052,15,9,0.005397884942794917,14,10,0.0025769082094484475,15,10,0.0006951963005121797,12,20,0.0016507911605003756,14,10,0.002794676984194666,14,10,0.0008456532959826291,11,11,0.002123343620041851,14,24,0.0020671310667239595,14,23,0.0007219638719107024,16,62,0.0018507145287003368,14,23,0.0021175447200221242,14,21,0.0006229594173419173,16,62,0.0016378764544242586,9,0,0.007277718570549041,11,0,0.013409772189334035,8,0,0.002952731854747981,14,0,0.017082358710467815
20,11,0,0,0.01659105183352949,14,17,0.2404534793458879,23,17,0.22430273063946515,25,32,0.0659274558420293,4,44,0.006326907561742701,4,18,0.22768034227192402,0,36,0.16032898557023145,0,46,0.08633720233046915,18,48,0.19421811710344627,13,68,0.21064386315265438,19,87,0.2633750018867431,9,49,0.19188301837129984,8,70,0.20215543106314726,9,94,0.2551859589293599,5,6,0.0030611833135480992,3,0,0.02856771477490838,17,3,0.13645703438669443,8,1,0.2742815278470516
20,15,15,29,0.020945583247794275,10,17,0.3841393698239699,18,17,0.36228525650221854,28,26,0.22448976074520033,28,28,0.05435391086211894,0,17,0.22931115432584193,0,29,0.09681743045075564,0,40,0.01577819565500249,18,41,0.26351513410918415,20,57,0.31295916657109046,24,73,0.24529969079594593,8,41,0.2743194072827464,8,58,0.3116823413001839,7,78,0.20068803192930318,14,28,0.02602164416884989,16,28,0.011273478659404645,16,8,0.4010316589847207,9,7,0.24330446077510715
20,19,18,59,0.007247829102198011,15,17,0.2362648411653936,20,17,0.21713213552720845,23,29,0.17600676286383532,18,33,0.04134429118857952,10,18,0.2132920071016997,8,31,0.1198995420090796,3,38,0.06990693912666757,16,42,0.16591639132821,8,59,0.17010911391844274,0,73,0.178622171668394,11,42,0.17557751273852773,16,60,0.1848353854729794,31,76,0.15658635355703154,8,9,0.00395305163692683,8,9,0.007949432503664866,15,7,0.09291863348335028,7,8,0.17724322876892984
23,9,6,5,0.0747353844344616,10,12,0.04613614536356181,0,16,0.02167099359940039,0,28,0.003096587382060534,8,34,0.008393596959649585,14,12,0.08917678706347942,17,24,0.04037525584863033,10,34,0.06007097088149749,8,37,0.023917281301692128,7,51,0.032622386563161854,7,66,0.037930838647298515,13,36,0.029324507937417366,10,50,0.019428131068707444,7,67,0.02564875310054049,5,3,0.03542005270719528,6,3,0.06615086225792766,4,4,0.005019939912017435,8,3,0.04909986304119229
23,11,6,0,0.07143135758815333,13,17,0.2589682685211301,22,18,0.2232618757407181,21,35,0.067936941399239,35,49,0.018763400745228864,5,17,0.2505765538662672,0,35,0.13067284186035977,0,46,0.02967206326138694,14,49,0.19569032308936585,6,70,0.18738454900449142,0,86,0.20521550191915594,5,49,0.1745124748267699,8,71,0.20682931957708206,23,92,0.29129986837506294,7,0,0.005842791986651719,8,0,0.09137742081657052,19,4,0.038954679388552904,11,0,0.308698576875031
23,12,0,0,0.007616945826157462,3,17,0.23618390946649015,12,16,0.3030424457974732,14,31,0.1014068566273636,7,36,0.006648394747116981,0,18,0.14816969700041227,0,32,0.013981794105347944,0,45,0.005582776142546209,11,45,0.18089554113248596,11,67,0.24078975546581205,22,87,0.1874362111557275,0,46,0.14084239316252933,0,65,0.020412111681025635,22,87,0.028142093666247092,0,0,0.006380295770213706,0,0,0.021562108293437632,6,7,0.13394305494148284,0,5,0.14296214174100896
23,15,27,14,0.009169764385660528,14,15,0.2429415218066424,22,15,0.21814874279880314,27,28,0.12403650711303271,23,40,0.08198671228910825,5,15,0.25461096910294145,0,27,0.18107607238198398,0,36,0.07272985480813077,18,39,0.17902707988832844,16,57,0.1818424024822889,16,73,0.18503436076571234,8,38,0.18474932097888086,10,55,0.19548461475824297,12,72,0.19601213138003004,21,6,0.0025557089466019534,27,13,0.00874445693261805,19,7,0.25542395608499646,11,6,0.2316829978954047
23,19,16,55,0.0017738146689225687,14,15,0.10364239089813054,22,15,0.11643711111719313,26,27,0.12455336216953583,20,32,0.05250941678286836,6,15,0.07767682756821159,0,26,0.06551268307339342,0,34,0.032466016069520265,18,39,0.1364457736199256,19,57,0.1665983558541484,21,77,0.17893293475208338,8,38,0.11864728937143809,4,54,0.15002740916679613,0,69,0.1538315887501085,16,55,0.0010181177549384302,0,6,0.0012663140332733747,20,6,0.004397389946461772,0,74,0.00623403746249096
26,9,8,5,0.01808685017749667,0,25,0.19703263964674989,7,25,0.22557138768024743,12,38,0.12795837149315048,13,47,0.05065812956308946,16,13,0.02550120756495744,12,39,0.004629568342352286,14,47,0.008654220844618976,6,51,0.134868639830529,3,70,0.1086692802637117,0,74,0.012085363356163725,0,49,0.050316548858972965,0,69,0.03514960507163778,0,74,0.004837190555917914,7,5,0.018753269454464316,8,4,0.024764881702139974,4,16,0.1465706316375872,0,15,0.06326290452852845
26,11,11,0,0.03355687402654439,18,16,0.2426153221167624,25,16,0.20910449093207717,34,33,0.01729073780734325,5,48,0.010820249633979984,11,17,0.2622526828199625,9,35,0.21028983360156417,4,48,0.22753586672479287,22,46,0.19293867227679584,20,69,0.19782651147033903,20,92,0.22051102214027196,14,47,0.18727905871492112,0,67,0.17744362204393838,0,88,0.19979978306218982,13,5,0.005375500011723489,12,0,0.06508635403588414,22,2,0.054255669470876455,14,0,0.25709742214530706
