0,1,0.59722,0.56076
0,2,0.74861,0.46181
0,3,0.40139,0.73785
0,4,0.15,0.54861
0,5,0.90278,0.52431
0,6,0.93194,0.59549
0,7,0.90139,0.82639
0,8,0.92917,0.76736
0,9,0.94722,0.42882
0,10,0.070833,0.39757
0,11,0.058333,0.42535
0,12,0.031944,0.42708
0,13,0.013889,0.46354
0,14,0.75556,0.30903
0,15,0.71528,0.32812
0,16,0.675,0.30729
0,21,0.64583,0.88889
0,22,0.61528,0.96528
0,25,0.72361,0.064236
0,213,0.29028,0.18056
0,214,0.26111,0.18229
0,215,0.30833,0.25868
0,216,0.28056,0.27257
0,217,0.50694,0.65799
0,218,0.24444,0.7309
0,219,0.48194,0.76389
0,220,0.54167,0.69792
0,273,0.99028,0.45139
0,409,0.74583,0.67014
10,1,0.622,0.55513
10,2,0.7731,0.46272
10,3,0.41976,0.70817
10,4,0.16215,0.54047
10,5,0.85524,0.51696
10,6,0.91607,0.58929
10,7,0.87685,0.81481
10,8,0.90632,0.76008
10,9,0.94271,0.41233
10,10,0.08869,0.39658
10,11,0.069086,0.42591
10,12,0.04418,0.42378
10,13,0.026005,0.45985
10,14,0.75833,0.30752
10,15,0.72725,0.32872
10,16,0.68843,0.31019
10,21,0.64881,0.88641
10,22,0.61857,0.9566
10,23,0.055474,0.71242
10,25,0.72515,0.079668
10,213,0.28122,0.15867
10,214,0.252,0.16547
10,215,0.3037,0.23816
10,216,0.27677,0.25047
10,217,0.50864,0.65672
10,218,0.23793,0.72765
10,219,0.48161,0.76155
10,220,0.54006,0.69752
10,273,0.98662,0.43981
10,409,0.74104,0.68032
20,1,0.64677,0.5495
20,2,0.79759,0.46363
20,3,0.43813,0.67848
20,4,0.17431,0.53234
20,5,0.80769,0.50962
20,6,0.9002,0.58309
20,7,0.85231,0.80324
20,8,0.88347,0.7528
20,9,0.93819,0.39583
20,10,0.10655,0.39559
20,11,0.079839,0.42647
20,12,0.056415,0.42047
20,13,0.038121,0.45615
20,14,0.76111,0.30601
20,15,0.73922,0.32932
20,16,0.70185,0.31308
20,17,0.99606,0.93432
20,21,0.65179,0.88393
20,22,0.62186,0.94792
20,23,0.07018,0.70629
20,25,0.7255,0.097594
20,213,0.27216,0.13678
20,214,0.24288,0.14865
20,215,0.29907,0.21765
20,216,0.27298,0.22838
20,217,0.51033,0.65545
20,218,0.23142,0.72439
20,219,0.48128,0.7592
20,220,0.53846,0.69712
20,273,0.98297,0.42824
20,409,0.73625,0.69049
30,1,0.67155,0.54387
30,2,0.82208,0.46455
30,3,0.4565,0.6488
30,4,0.18646,0.5242
30,5,0.76127,0.49698
30,6,0.88472,0.57755
30,7,0.82778,0.79167
30,8,0.86062,0.74552
30,9,0.93368,0.37934
30,10,0.1244,0.39459
30,11,0.090591,0.42703
30,12,0.068651,0.41716
30,13,0.050236,0.45246
30,14,0.76389,0.3045
30,15,0.75037,0.32991
30,16,0.71528,0.31597
30,17,0.95035,0.90755
30,18,0.97425,0.74105
30,21,0.65476,0.88145
30,22,0.62515,0.93924
30,23,0.084886,0.70016
30,25,0.72103,0.1255
30,213,0.26146,0.11979
30,214,0.23377,0.13184
30,215,0.29444,0.19713
30,216,0.26919,0.20628
30,217,0.51203,0.65418
30,218,0.22491,0.72114
30,219,0.48095,0.75686
30,220,0.53686,0.69671
30,273,0.97931,0.41667
30,409,0.73078,0.70035
40,1,0.6971,0.53733
40,2,0.84751,0.46552
40,3,0.47513,0.62337
40,4,0.18963,0.52246
40,5,0.71651,0.4764
40,6,0.87083,0.57465
40,7,0.80546,0.77245
40,8,0.8375,0.7375
40,9,0.92917,0.36285
40,10,0.14212,0.39052
40,11,0.10381,0.42976
40,12,0.080886,0.41386
40,13,0.062352,0.44877
40,14,0.76667,0.30299
40,15,0.75404,0.33042
40,16,0.72057,0.31143
40,17,0.90463,0.88079
40,18,0.95395,0.72636
40,21,0.65774,0.87897
40,22,0.62835,0.9314
40,23,0.099592,0.69404
40,24,0.023056,0.78351
40,25,0.71657,0.1534
40,213,0.25005,0.10491
40,214,0.22191,0.11772
40,215,0.28616,0.17686
40,216,0.2621,0.18907
40,217,0.51372,0.6529
40,218,0.2125,0.71922
40,219,0.48062,0.75452
40,220,0.53526,0.69631
40,273,0.97566,0.40509
40,409,0.71911,0.70729
50,1,0.72447,0.52865
50,2,0.87672,0.46671
50,3,0.49379,0.59842
50,4,0.19056,0.52232
50,5,0.67176,0.45583
50,6,0.85694,0.57176
50,7,0.78313,0.75322
50,8,0.81435,0.7294
50,9,0.92701,0.35746
50,10,0.15968,0.38337
50,11,0.1173,0.43274
50,12,0.096032,0.412
50,13,0.075113,0.44674
50,14,0.76944,0.30148
50,15,0.75772,0.33093
50,16,0.72586,0.30688
50,17,0.86111,0.85363
50,18,0.93365,0.71167
50,19,0.98012,0.66233
50,21,0.66071,0.87649
50,22,0.6312,0.92695
