0,0,303.7355,935.5855,135.621,330.887
0,1,328.152,392.416,84.808,201.996
0,2,326.3215,323.45550000000003,78.945,185.909
0,3,753.3005,314.4875,67.185,187.315
0,4,827.576,331.5185,67.708,192.217
0,5,916.3845,510.279,79.919,236.274
0,6,723.883,1190.9635,135.396,392.743
0,7,1662.1195,747.266,109.953,291.066
0,8,1681.8445000000002,1083.874,132.513,387.514
0,9,1833.9535,266.86899999999997,86.997,185.168
0,10,1679.5515,195.636,68.311,164.474
0,11,1485.8045,97.77850000000001,51.799,138.465
0,12,1385.163,76.5555,47.33,132.185
0,13,916.6175000000001,147.33550000000002,52.647,146.735
1,0,296.0025,939.6089999999999,136.333,332.188
1,1,323.18100000000004,394.7635,85.262,202.525
1,2,331.02200000000005,323.0225,78.676,185.811
1,3,756.119,311.45799999999997,66.912,186.59
1,4,830.694,329.828,67.538,191.822
1,5,912.9315,512.1675,80.135,236.695
1,6,729.095,1184.8735000000001,134.874,390.577
1,7,1661.547,750.1610000000001,110.158,291.752
1,8,1685.8435,1089.4615,132.921,389.887
1,9,1836.3495,266.20799999999997,87.219,185.132
1,10,1679.203,195.71300000000002,68.292,164.482
1,11,1487.162,97.1275,51.808,138.341
1,12,1389.17,74.2935,47.288,131.713
1,13,918.4065,145.5525,52.497,146.301
2,0,288.2915,945.5985000000001,137.205,334.047
2,1,318.086,398.4615,85.844,203.371
2,2,335.8675,321.6075,78.321,185.485
2,3,758.8585,308.553,66.649,185.894
2,4,834.1265000000001,328.918,67.427,191.624
2,5,909.3019999999999,514.615,80.398,237.244
2,6,734.4300000000001,1177.5115,134.264,388.037
2,7,1661.6525000000001,752.457,110.349,292.306
2,8,1690.259,1095.939,133.376,392.658
2,9,1838.958,265.387,87.46,185.072
2,10,1679.17,195.757,68.292,164.49
2,11,1488.452,96.411,51.81,138.202
2,12,1393.2375,72.154,47.257,131.272
2,13,920.299,144.091,52.37,145.948
3,0,280.8325,952.7625,138.157,336.257
3,1,313.0285,401.899,86.407,204.156
3,2,340.404,319.404,77.918,184.976
3,3,761.4580000000001,306.277,66.438,185.352
3,4,837.5615,328.297,67.337,191.496
3,5,905.412,517.9935,80.736,238.009
3,6,739.6569999999999,1168.8845000000001,133.574,385.153
3,7,1662.397,754.401,110.546,292.788
3,8,1694.4715,1103.695,133.859,395.936
3,9,1841.6770000000001,265.057,87.752,185.12
3,10,1679.453,195.8535,68.318,164.519
3,11,1489.807,96.735,51.882,138.298
3,12,1397.001,69.9015,47.212,130.803
3,13,922.1759999999999,142.789,52.256,145.634
4,0,273.574,960.9625,139.178,338.793
4,1,307.3005,405.42499999999995,87.019,204.96
4,2,345.00149999999996,316.885,77.489,184.394
4,3,764.0364999999999,305.158,66.321,185.098
4,4,841.1555000000001,327.6625,67.245,191.367
4,5,901.6375,521.8515,81.109,238.883
4,6,744.6975,1161.057,132.925,382.592
4,7,1663.4524999999999,756.7205,110.789,293.367
4,8,1698.731,1112.48,134.366,399.672
4,9,1844.346,265.00600000000003,88.058,185.226
4,10,1679.7705,194.92200000000003,68.279,164.324
4,11,1491.214,96.97200000000001,51.95,138.376
4,12,1400.7215,67.3955,47.153,130.277
4,13,924.2525,141.813,52.165,145.402
5,0,266.626,969.9124999999999,140.234,341.583
5,1,300.9445,407.75,87.563,205.486
5,2,348.8055,313.73449999999997,77.047,183.663
5,3,766.3665000000001,304.7355,66.263,185.015
5,4,844.6575,326.74350000000004,67.131,191.165
