10,1,234.79649999999998,1007.5674999999999,144.759,354.083
10,2,272.5675,415.04949999999997,89.819,207.141
10,3,366.04650000000004,303.03549999999996,75.377,181.191
10,4,780.005,300.84,65.808,184.168
10,5,861.9435,315.32800000000003,66.039,188.448
10,6,874.771,540.9255,83.154,243.111
10,7,768.7895,1126.41,129.865,371.902
10,8,1672.4525,788.278,113.779,301.252
10,10,1856.0414999999998,262.7865,89.285,185.283
10,11,1679.1915,181.99450000000002,67.387,161.487
10,12,1499.935,90.51849999999999,51.872,137.081
10,13,1422.4765,55.0095,46.983,127.771
10,14,939.0325,140.4515,51.935,145.135
10,15,1855.29,387.3915,98.064,211.885
20,1,147.4555,1076.3274999999999,154.707,381.889
20,2,220.607,439.66600000000005,95.382,212.906
20,3,400.0455,288.0845,72.741,177.769
20,4,813.873,287.0875,64.366,181.023
20,5,887.432,299.9945,64.558,184.787
20,6,839.8734999999999,573.6015,86.469,250.291
20,7,808.854,1070.0505,124.5,356.547
20,8,1677.743,831.2085,117.356,312.133
20,10,1872.6365,255.4125,90.787,184.527
20,11,1673.4705,174.97949999999997,66.527,159.797
20,12,1504.992,81.73899999999999,51.514,135.212
20,14,960.865,131.6045,51.078,143.043
20,15,1859.013,409.433,100.126,216.878
20,16,1809.3995,763.7635,121.723,299.151
30,1,59.1785,1146.5505,165.049,415.611
30,2,159.4145,465.087,102.411,219.13
30,3,439.79449999999997,279.775,70.631,175.97
30,4,848.2484999999999,268.5315,62.563,176.639
30,5,919.0785000000001,285.66949999999997,63.093,181.387
30,6,799.2515000000001,596.745,89.237,255.108
30,7,852.5515,1015.4190000000001,118.807,343.5
30,8,1686.2060000000001,876.22,121.066,324.122
30,11,1677.4345,164.82100000000003,66.141,157.73
30,12,1514.3005,73.0225,51.339,133.461
30,14,978.9275,122.646,50.245,140.91
30,15,1852.5995,425.2065,100.515,220.163
30,16,1782.9485,804.072,122.373,308.642
40,2,99.85249999999999,492.1975,110.363,226.067
40,3,470.3415,265.5425,68.491,172.741
40,4,875.533,254.8525,61.228,173.393
40,5,942.511,272.77099999999996,61.842,178.272
40,6,754.86,626.077,92.664,261.18
40,7,883.9100000000001,964.3879999999999,113.81,332.416
40,8,1707.324,928.8820000000001,125.68,339.536
40,11,1678.8075,151.5525,65.377,154.929
40,12,1527.086,60.99900000000001,51.122,131.086
40,14,1001.355,118.5565,49.734,139.997
40,16,1745.799,842.5730000000001,122.324,317.408
50,2,32.4615,518.1999999999999,120.067,233.316
50,3,499.6285,247.35399999999998,66.169,168.554
50,4,912.989,247.1055,60.246,171.671
50,5,972.62,259.1205,60.46,174.981
50,6,714.0219999999999,661.7505000000001,96.6,268.533
50,7,924.0215,915.8635,108.577,322.495
50,8,1718.2735,983.2284999999999,129.559,356.283
50,11,1676.536,139.4185,64.434,152.263
50,14,1014.062,111.1725,49.064,138.233
50,16,1721.0965,884.152,123.569,327.642
50,17,1114.1105,58.2245,44.153,125.813
60,3,532.2735,234.8335,64.319,165.743
60,4,937.922,230.44100000000003,58.722,167.616
60,5,997.38,245.12900000000002,59.124,171.562
60,6,661.8545,699.4965,101.249,276.093
60,7,952.2049999999999,869.0975000000001,104.074,313.165
60,11,1682.779,130.0465,64.272,150.483
60,14,1046.027,101.816,48.06,136.072
60,16,1690.5655000000002,935.4884999999999,125.231,340.625
60,17,1092.6875,65.925,44.945,127.558
70,3,558.3955,226.108,63.009,163.804
70,4,968.3335,217.821,57.449,164.588
70,5,1024.8815,231.07899999999998,57.753,168.128
70,6,618.8505,741.6445,106.203,284.665
70,7,992.407,830.9855,99.7,305.687
70,11,1680.7359999999999,123.09649999999999,63.68,148.939
70,14,1066.425,95.46650000000001,47.384,134.605
70,16,1678.6970000000001,992.3475000000001,128.044,356.803
70,17,1073.235,74.438,45.77,129.524
80,3,588.5595000000001,215.9165,61.551,161.535
80,4,996.0915,203.0285,56.045,160.991
80,5,1051.219,218.703,56.518,165.104
80,6,567.5775,775.447,110.891,291.464
80,7,1018.8395,791.4415,95.943,297.809
80,11,1685.845,114.49949999999998,63.494,147.307
80,14,1082.1185,90.3135,46.841,133.417
80,16,1659.4920000000002,1048.3285,130.128,373.423
80,17,1051.545,82.8325,46.606,131.463
80,18,1798.2645,548.2719999999999,103.967,246.642
90,3,617.424,199.6685,59.696,157.775
90,4,1017.0385000000001,190.38400000000001,54.879,157.904
90,5,1075.1965,205.298,55.241,161.814
90,6,510.6245,821.2795,117.047,301.151
90,7,1056.177,762.6845000000001,92.538,292.055
90,11,1691.7585,102.27550000000001,63.139,144.961
90,14,1098.1125,82.63,46.107,131.62
90,16,1658.833,1114.001,132.78,396.72
90,17,1033.5985,91.4015,47.413,133.473
90,18,1770.4695,577.165,103.661,252.744
100,3,643.364,186.53300000000002,58.22,154.742
100,4,1049.415,180.7705,53.8,155.613
100,5,1101.6845,193.3015,54.029,158.887
100,6,458.82,873.942,123.648,313.108
100,7,1079.134,729.1835,89.92,285.173
100,11,1692.9009999999998,93.8415,62.682,143.243
100,14,1114.4454999999998,74.6545,45.345,129.767
100,16,1662.775,1176.5539999999999,135.098,422.19
100,17,1014.9559999999999,99.479,48.188,135.368
100,18,1761.9050000000002,613.4235,105.816,261.073
110,3,675.0505,180.7285,57.323,153.531
110,4,1066.0884999999998,170.11599999999999,52.829,153.012
110,5,1122.4955,180.952,52.867,155.866
110,6,385.3725,925.1310000000001,130.995,326.31
110,7,1109.0115,699.8915,87.847,279.047
110,11,1702.3919999999998,88.65849999999999,63.052,142.539
110,14,1126.315,68.042,44.73,128.232
110,17,997.1075,107.64349999999999,48.961,137.295
110,18,1744.0614999999998,643.53,106.771,267.828
120,3,698.0360000000001,170.34500000000003,56.262,151.134
120,4,1088.077,155.2885,51.49,149.401
120,5,1146.6545,170.4125,51.783,153.315
120,6,333.5965,988.0755,138.261,344.379
120,7,1137.3725,665.441,85.397,271.674
120,11,1703.9335,82.357,62.763,141.296
120,14,1145.567,62.913999999999994,44.136,127.1
120,17,982.846,114.9395,49.634,139.027
120,18,1728.0505,674.204,108.047,274.808
130,3,720.4200000000001,155.313,54.878,147.586
130,4,1110.8335,141.632,50.225,146.1
130,5,1165.2935,158.353,50.669,150.39
130,6,268.9105,1037.8135,144.957,361.883
130,7,1157.989,634.778,83.214,264.968
130,11,1708.9904999999999,72.52550000000001,62.511,139.477
130,14,1158.5745000000002,55.667,43.457,125.44
130,17,962.4085,123.8055,50.479,141.123
130,18,1727.192,716.5640000000001,111.382,284.978
130,19,71.325,634.0105,126.188,259.691
140,3,745.9735000000001,145.0095,53.853,145.211
140,4,1126.778,133.2055,49.42,144.081
140,5,1185.567,148.20350000000002,49.662,147.959
140,6,189.76850000000002,1103.5545000000002,153.409,388.959
140,7,1183.6705,605.4645,81.743,258.417
140,11,1719.0945,62.00950000000001,62.607,137.759
140,17,946.1195,133.2055,51.327,143.373
140,18,1714.8094999999998,762.0705,114.169,295.821
140,19,125.27600000000001,609.9404999999999,118.666,253.083
150,3,767.6279999999999,139.28449999999998,53.228,143.931
150,4,1149.9245,126.023,48.605,142.404
150,5,1199.343,138.8795,48.806,145.725
150,6,107.4955,1187.721,162.745,429.122
150,7,1201.8755,577.104,80.081,251.978
150,11,1723.99,56.1645,62.61,136.803
150,17,923.8855,142.9115,52.251,145.673
150,18,1712.5915,796.363,116.675,304.322
150,19,178.63549999999998,577.512,111.119,244.964
160,3,790.665,131.4905,52.44,142.147
160,4,1164.847,116.9865,47.764,140.255
160,5,1220.3545,130.17600000000002,48.069,143.688
160,7,1227.2759999999998,554.6965,79.01,246.773
160,17,902.489,153.3965,53.226,148.169
160,18,1716.31,833.5554999999999,119.666,313.965
160,19,224.172,551.5095,105.348,238.735
170,3,817.944,119.6295,51.316,139.383
170,4,1180.9015,104.18,46.637,137.214
170,5,1236.2559999999999,120.9305,47.438,141.519
170,7,1241.696,528.5095,77.32,240.669
170,17,872.7015,162.2985,54.153,150.223
170,18,1709.2604999999999,886.6659999999999,123.001,327.838
170,19,276.0075,533.9755,100.443,234.705
180,3,837.2605000000001,110.967,50.505,137.358
180,4,1200.1509999999998,94.2405,45.668,134.907
180,5,1255.771,112.0095,47.018,139.469
180,7,1267.9070000000002,507.84950000000003,76.316,235.733
180,17,846.1335,173.36849999999998,55.223,152.825
180,18,1723.463,945.377,127.67,345.136
180,19,314.1735,510.75350000000003,96.209,229.489
180,20,1471.1855,1140.7115,128.767,392.311
190,3,862.2080000000001,105.992,49.936,136.264
190,4,1210.9755,87.69949999999999,45.137,133.393
190,5,1270.3870000000002,103.0855,46.668,137.417
190,7,1283.0045,485.187,74.869,230.33
190,17,817.797,182.1075,56.132,154.825
190,18,1698.3919999999998,992.0395,128.936,357.845
190,19,347.6645,483.163,92.047,223.3
190,20,1472.2085000000002,1086.0685,126.271,374.285
200,3,884.527,99.328,49.26,134.74
200,4,1231.596,83.0255,44.832,132.393
200,5,1285.76,91.1285,46.148,134.673
200,7,1303.3815,466.7485,73.865,225.863
200,17,786.8399999999999,191.6055,57.13,156.983
200,18,1666.8245,1042.033,130.109,371.832
200,19,384.46500000000003,463.73900000000003,88.692,219.076
200,20,1499.9895000000001,1045.644,124.905,363.404
200,21,65.6275,490.14250000000004,113.771,226.191
210,3,906.8895,87.46999999999998,48.191,131.948
210,4,1244.38,70.731,44.112,129.552
210,5,1302.2604999999999,82.29749999999999,45.873,132.711
210,7,1317.6235000000001,444.5555,72.421,220.507
210,17,758.471,201.4565,58.146,159.231
210,18,1652.1715,1114.48,132.581,396.324
210,19,409.3795,446.34799999999996,86.151,215.238
210,20,1509.038,998.835,122.4,350.44
210,21,105.66300000000001,466.8325,107.512,220.185
220,3,930.6775,78.5765,47.337,129.891
220,4,1257.3429999999998,60.643,43.666,127.262
220,5,1315.8915,73.5805,45.571,130.779
220,7,1331.772,425.44899999999996,71.224,215.866
220,17,723.487,211.56300000000002,59.26,161.478
220,18,1605.209,1180.4834999999998,133.246,418.177
220,19,437.55100000000004,425.82849999999996,83.31,210.693
220,20,1526.385,947.479,119.584,337.33
220,21,156.2985,452.4235,101.545,216.263
230,3,947.6835,74.616,46.905,129.004
230,4,1277.718,55.6335,43.69,126.249
230,5,1333.9045,65.242,45.403,129.006
230,7,1346.746,406.0585,70.03,211.141
230,17,691.175,223.6615,60.534,164.217
230,19,466.5245,398.9035,79.987,204.617
230,20,1556.9279999999999,911.5539999999999,118.11,329.036
230,21,202.942,434.4035,96.196,211.779
230,22,1417.9365,63.0405,47.359,129.525
240,3,968.923,68.2195,46.256,127.547
240,4,1289.902,50.3855,43.572,125.129
240,5,1347.982,57.266000000000005,45.198,127.308
240,7,1359.347,387.3425,68.85,206.583
240,17,650.155,237.829,62.212,167.372
240,19,486.28049999999996,381.7305,77.895,200.733
240,20,1573.1064999999999,877.5925,116.211,320.931
240,21,244.72899999999998,415.985,91.638,207.384
240,22,1407.8075,67.06849999999999,47.327,130.299
240,23,924.597,1152.487,124.83,378.414
250,3,989.01,57.7335,45.306,125.101
250,5,1366.5655000000002,49.2095,45.117,125.675
250,7,1378.9025000000001,368.647,67.851,202.01
250,17,610.8779999999999,260.041,64.676,172.486
250,19,509.98749999999995,366.5795,75.921,197.361
250,20,1607.0665,843.6485,114.991,313.357
250,21,291.8425,398.23400000000004,87.223,203.258
250,22,1397.804,68.80749999999999,47.164,130.563
250,23,1027.6665,1090.885,115.537,362.188
250,24,71.36300000000001,689.71,131.232,273.216
260,3,1002.7180000000001,48.24700000000001,44.484,122.878
260,7,1392.386,349.361,66.69,197.322
260,17,570.1610000000001,273.6435,66.626,175.447
260,19,525.4110000000001,347.248,73.858,192.87
260,20,1638.6329999999998,810.649,113.838,305.968
260,21,330.68949999999995,382.829,83.843,199.766
260,22,1380.8705,76.6185,47.225,132.149
260,23,1102.1105,1012.801,109.329,344.236
260,24,123.20599999999999,656.046,123.108,264.074
260,25,1839.737,359.2845,94.186,205.175
260,26,1866.596,255.369,90.042,184.232
270,7,1413.0430000000001,333.485,66.002,193.468
270,17,536.8065,279.6395,67.883,176.613
270,19,537.8685,327.076,71.831,188.122
